label	text
1	@hertbeat it is still only 1st coffee of the day for me ! Happy Tuesday, off to see Jeff Dunham and Achmed the dead terrorist tonight ! 
1	is it night everywhere? or any daylight there.. 
0	@citizensheep 
0	can't sleep and dunno why! 
0	and so the editing of 3000 wedding shots begins 
1	will eat lunch  http://plurk.com/p/mztfi
0	@SarahReedSC treaty isn't defined 
0	@pratama Same iMac came out $320 more in Indonesia than the States. 
0	Misses Rach already 
1	Morning - how nice to see everyone is awake and chirp - it helps 
0	@offbytwo seeing a doctor i hope? 
0	@jdarter Oh! Haha... dude I dont really look at em unless someone says HEY I ADDED YOU. Sorry  I'm so terrible at that. I need a pop up!
0	Completely wiped and reloaded the 8900.... Lost all BBM contacts    Going to bed sad.
1	@busybeeblogger I hope so too. More movies where we get to see his lil Gilles again hopefully 
1	Lookin @mellyford Bet right now. She's like kryptonite , she stops  me dead on my feet. Love my Melly 
0	so rylee,grace...wana go steve's party or not?? SADLY SINCE ITS EASTER I WNT B ABLE 2 DO MUCH  BUT OHH WELL.....
0	@aplusk It amazes me men like you actually exist... I hope I find someone someday who will love and value me 
0	@johnnybeane hey! you just changed your default. 
0	I can't sleep.  It's too windy and scary out.
1	Sending last documents to accountant. Almost there 
0	@alejandralei i dont think i can cause its my cousins birthday party 
1	@imalcolmjames no internship yet but ive got a place to stay. w/ any luck i'll spend some time in teaneck before heading back to utah 
0	gr8t my face is very itchy 
0	@Steve_Buscemi the weather in Canada is freezing 
1	@lspearmanii @milagro88 @dmf71 @paulmason10538 @mauibeech @gunka @maczter @ThankTank  #Gratitude
1	When you just want things to end, remember to have faith because one day, it's all going to be alright 
1	@Steve_Buscemi hahahahaha, totally awesome!!!!! You made my life!!!!!!! 
1	is last day of uni tomorrow 
0	Just got up i have to watch my lil' bro's ... Mom is at work 
0	@Pauliwhirl OMG WHINE WHINE WHINE WHINE HOUSING LOTERY IS OVER STFU I HAD TO EXPLAIN TO QIDONG THAT HE WAS FUCKED. 
0	Need a hug 
1	@ThePrinceBeMe : hm , that's sound scandalously sad !    Let's make happy music ! 
0	@KellyShibari i thought i saw you there! you were walking out the door when i saw you. 
0	I've finally given in. Now at Malaysian restaurant waiting for nasi lemak and teh Tarik. Mereka tak faham bm...  http://twitpic.com/2y4bh
1	Good Knight Jonathan!  
0	needs to study for quant and do legal process assessment for 2moro 
1	Nooning The Wedding and Old Man Sharted and throwing moon pies as we venture to Macon, Georgia 
0	Can't sleep  dam naps lol... and its hot
1	Haven't tweeted nearly all day  Posted my website tonight, hopefully that goes well  Night time!
0	@Honey3223 I did get some disgruntled people when I wrote my ESN, but the 1000 hits in one day made up for it. Bill pulls in 250 tops 
1	@missrogue I'll by drinks for anybody that can pull off Boy Named Sue by Johnnie Cash 
0	@ShannaMoakler I'm afraid to fly too. I straight up REFUSE to get on a plane. It sucks because it REALLY limits where you can go 
1	@nickdifilippo That's easily my favorite season of 24. Logan is a dick, Martha is awesome and so is Pierce! 
0	bedtime. wake up call at 7am 
1	Week 2 of the fitness challenge and I'm starting off strong.  Just submitted my stats for the night and it ain't bad 
1	@DonnieWahlberg 8 more days Wahlberg.. .then it's YOU and ME !!    Finally!!!
1	@MJDancer38 really.like i would buy that sweater from him. i couldnt tell if it was silk or a really nice polyester blend..lovesit chrisB 
1	#nightcard The Star: what a wonderful card for a new beginning both for you and Ankie 1.0  Welcome! 
0	This sickness is making it impossible for me 2 sleep!! That and how hot I am 
0	@JaneBodehouse Hey there! Nope. My cuteness @HoytFortenberry is away for awhile 
0	A bit under the weather the last coupla days -- workouts have been low in energy. 
0	wow #epicfail on me. I did a search for epicfail and didn't see many entries but apparently, it's widely used. I'm depressed now 
0	@syekr is myki really horrible? 
0	I have chapped lips, boo 
1	@k3n13 encantado..  been looking for stuff like that for the past few days..
0	Sorry, SF. Rescheduling my SF trip for this coming weekend to mid May. Bad circumstances 
0	#3 woke up and was having an accident - &quot;It's pushing, it's pushing!&quot; he was crying because he couldn't stop from wetting his pants.  
0	I just had two people stop following me 
1	@point_moot Odd, I was just listening to the scotch_mist version of &quot;15 Step&quot; when you replied. 
1	@comeagainjen if you dont, neither do i 
0	You know, I was thinking... I need money 
0	working on my lab report that's due 2359hr tonight. 
1	6:37 in the morning and haven't been sleep   YAY!
0	Very tired this morning - no idea why! Great start to the day 
0	@NeYawn Yeah! Interview... Don't know even when it is... 
0	throat is closing up and i had some string cheese. not a good idea 
1	going to bed little early today.... whole half hour early... lol 
1	Gettin' down to some Hollywood Undead. Mmmmhmmm 
1	ah...another day done...time for bed, gotta do it all over again tomorrow!  Night night ya'll!
1	My hair is blue. 
1	maybe I should include a programmers translation crib-sheet for normal people to understand in my twits 
0	Missing the fab five 
0	@ridley1013 I agree. The shapeshifting is a copout. I was so excited for Angela's ep, I thought it was this week.  Noah was awesome tho!
0	would rather the first party send bad messages than the 3rd party send mixed ones  Sophmore year all over again?
0	Dammit... I need to stop buying furniture 
0	Was intending to finish editing my 536-page novel manuscript tonight, but that will probably not happen. And only 12 pages are left 
0	This trolley has up packed in like sardines! Padre game and they REMOVE a car?! Good call MTS 
1	@secretfanofu big news Andrew: I'm moving up to SF at the end of the month! So making the most of my last month in LA. 
0	@cloudpimps d'oh! At least you're getting a decent exchange rate at the moment, sterling is still getting flogged 
0	@Henkuyinepu yeah, apparently i have really bad taste 
0	New iphone, yay! Not restoring backup, no!  Stupid apple.
0	So now it's just a wait &amp; see game. I fall asleep &amp; it might or might not be there when I wake. 
0	the sun sets way too early 
0	@ACTinglikeamama Oh, you have a recipe for gyros? I developed an addiction in Germany, and haven't been able to find any I like in Aus. 
0	Just picked up some oats from the market to eat for breakfast with my boy @adamgoldston now time to do work at USC... late night 
1	@jimmyeatworld been listening to that all morning  http://www.deezer.com/track/885843
0	its day one of my ivf injections so let the fun begin 
1	Oh so here i am.. and and im bored :| thankyou redbull for letting me drink you on such a short notice  LY redbull + fairys
0	job searching.....FYI: Yahoo HOT JOBS suck! .. im never going to find a job 
0	I understand nothing from this Twitter 
1	@nathanrdotca I think if I click the word &quot;reply&quot; it gives me a new window of what you're replying to. I'll do that now. 
0	@AiyerChitra Yikes! Now i have no clues what to do! 
0	starting to resent always being struck by creativity after midnight, then having to get up for work in the morning 
1	stage 1 is just about 100% complete. Naw to wait a few days fo stages 2-4 to come, then BAM! Ill have the hottest hair in z world. 
1	Trying so hard but Can't sleeeep...chattin with my girl britney.     surround urself with real positive people.
0	misses David actually 
0	went to ihop again. Great for a diet   At least there were no kung foo pancakes this time. -Rachel-
0	@ryleebeth ye im not  very sad...but weirdly enough shes lettin me go 2 da party?? how confusing parents r?? lol
0	@brian_armstrong What a pity YouTube is currently blocked in China.  I can't see the vids. 
0	is looking at the gray sky. The sun has been stolen again 
1	EBTM.com is BACK?! 
0	So the procrastination starts early in the quarter. I don't want to reaaaaad and write a paper 
1	@LutheranLucciol Make sure you DM me if you post a link to that video! &lt;LOL&gt;So I don't miss it   Better get permission and blessing first?
1	@SJS86 haha i saw that one the other day. sad. i'm entirely too addicted to that site now. endless laughs 
0	@timvansas no, not yet   But also need to finish the rest of it ;)
1	@DDGriffith I am truly honoured 
1	Cherry blossoms are sooo beautiful.  I love spring.
1	can't wait for the Hannah Montana Movie. 
1	Tired as ever! Ready for bed! 
0	@eNiBeNi lol im sorry! love ya! stupid dating coach that makes me feel self-conscious about my hair 
1	@PrincessSuperC Hey Cici sweetheart! Just wanted to let u know I luv u! OH! and will the mixtape drop soon? FANTASY RIDE MAY 5TH!!!!  
1	Blackberry Bold and Kingston 8gb microsd card en route 
0	@taliasunset rock band is hard..on expert!!! 
1	sitting here watching a lovely young man watch anime on youtube   Sweet  He's so interesting 
1	@WarWraith when has that ever stopped you 
1	I  just made the most amazing Banana Bread 
1	I suppose I am now officially one of the Literati.  Does that give me smart points?
0	@itsangie i canceled it, with plane tickets, hotel stay and tickets.. it was close to $400 if we eat cheaply.   man i soooo want to see O!
0	Gym attire today was: Puma singlet, Adidas shorts.......and black business socks and leather shoes  Lucky did not run into any cute girls.
0	pose ta b goin ta AZ dis week  i hope lol
1	My Chumby blasting 80's tunes....good times.  http://www.matthartley.com/chumby.html
1	@dangersqueezit I agree. I have weak enough teeth as is without bleaching away layers after layers.  Oh and Victory! Or death?... 
0	it'll take 3 days for my sister to get her passport 
1	@dalecruse Yay! Love Box.net  My first business partner Sam Ghods is on the founding team. SO proud of him 4 building an excellent utility
1	@honey_honeybun Aw, thanks...let's hope so! I am more worried about Geoff's teeth! Hope you are having a good day, H or HB. 
1	@samandfuzzy I've noticed that. Made me sad because you were tweeting from NEWW. 
1	tweetstats and wordle just amused me for half an hour. good times 
1	and now off to bed after an amazing night chatting with a pretty amazing guy  ( you know who you are)
1	GuiPulp is open 
0	Back at the office -     still only 3 days until another long weekend... 
1	@azmamakim Now I get to take Ash to and from school   Mornings will be crazy, but my kiddos will love it!
1	@ingridmusic infatuated with twitter... like me. Too bad I don't have many followers. You should listen to a recording I've done 
0	Still a got headache  . Getting ready for work
0	@graemearcher I am sad about Innocent selling out too! 
1	@angiem93 well I will just keep on posting pics of my boy for everyone to see    http://twitpic.com/2y436
0	@DonnieWahlberg I hope i can make it to the auburn show. but its not looking good for me 
1	@MaraBG Goodnight I've enjoyed getting to know you too. Twitter you later 
1	@ty_fed u asked earlier about waking up....guess what...waking up at 3 am is bullshittery too! Past bedtime night guys! 
1	Being sick can be really cheap when it hurts too much to eat real food  Plus, your friends make you soup
1	@comeagainjen Jennifer 
1	OH, and thanks again to @cwelchtn and @chipdaves for walking to my car and listening to the Beatles with me  Love you guys.
1	@megelder excellent tip  Makes wonder what you liked best. Bone's try at manipulating people or Ms. Strawberry *lol
1	thinking and planning 
1	@blueflameit I wish they are all ex red arrows and I have had the privilege of flying with them  http://theblades.biz
1	@janicerose brody my friend 
0	im boring  i really dont understand how to use this 
0	@la_discoteca  i just saw this im sorry 
0	@mercedesashley Damn! The grind is inspirational and saddening at the same time.  Don't want you to stop cuz I like what u do! Much love
